373, clear-day
374, clear-day
375, clear-day
376, clear-day
377, clear-day
378, clear-night
379, clear-night
380, clear-night
381, clear-night
382, clear-night
383, clear-day
384, partly-cloudy-day
385, partly-cloudy-day
386, partly-cloudy-day
387, partly-cloudy-day
388, partly-cloudy-day
389, clear-day
390, clear-day
391, clear-day
392, clear-day
393, clear-day
394, clear-day
395, clear-day
396, clear-day
397, clear-night
398, clear-night
399, clear-night
400, clear-night
401, clear-night
402, clear-night
403, clear-night
404, clear-night
405, clear-night
406, clear-night
407, clear-night
408, clear-day
409, clear-day
410, clear-day
411, clear-day
412, clear-day
413, clear-day
414, clear-day
415, clear-day
416, clear-day
417, clear-day
418, clear-day
419, clear-day
420, clear-night
421, clear-night
422, clear-night
423, clear-night
424, clear-night
425, clear-night
426, clear-day
427, clear-day
428, partly-cloudy-day
429, partly-cloudy-day
430, partly-cloudy-day
431, clear-day
432, clear-day
433, clear-day
434, clear-day
435, clear-night
436, clear-day
437, clear-day
438, clear-day
439, clear-day
440, clear-day
441, clear-day
442, fog
443, fog
444, fog
445, fog
446, fog
447, fog
448, clear-day
449, clear-day
450, clear-day
451, clear-day
452, clear-day
453, clear-day
454, clear-day
455, clear-day
456, fog
457, fog
458, clear-night
459, clear-night
460, clear-night
461, clear-night
462, clear-day
463, clear-day
464, clear-day
465, clear-day
466, clear-day
467, clear-day
468, rain
469, partly-cloudy-day
470, rain
471, rain
472, clear-night
473, clear-night
474, clear-night
475, clear-day
476, clear-day
477, partly-cloudy-day
478, partly-cloudy-day
479, partly-cloudy-day
480, partly-cloudy-day
481, clear-day
